airport_id;airport_name;airport_code;country;country_code;city
8667;Toncontin;TGU;Honduras;HN;Tegucigalpa
8668;Tonghua Liuhe;TNH;China;CN;Tonghua
8669;Tongliao;TGO;China;CN;Tongliao
8670;Tongoa;TGH;Vanuatu;VU;Tongoa
8671;Tongren;TEN;China;CN;Tongren
8672;Tonopah Arpt;TPH;United States;US;Tonopah
8673;Tonsberg Rail St.;XKW;Norway;NO;Tonsberg
8674;Tontouta;NOU;New Caledonia;NC;Noumea
8675;Tonu;TON;Papua New Guinea;PG;Tonu
8676;Toowoomba;TWB;Australia;AU;Toowoomba
8677;Topp Of Tampa;KYO;United States;US;Tampa
8678;Torembi Airport;TCJ;Papua New Guinea;PG;Torembi
8679;Torokina;TOK;Papua New Guinea;PG;Torokina
8680;Toronto Island;YTZ;Canada;CA;Toronto
8681;Toronto/Lester B. Pearson International;YYZ;Canada;CA;Toronto
8682;Tororo;TRY;Uganda;UG;Tororo
8683;Torrance;TOA;United States;US;Torrance
8684;Torrejon AFB;TOJ;Spain;ES;Madrid
8685;Torremolinos;UTL;Spain;ES;Torremolinos
8686;Torreon;TRC;Mexico;MX;Torreon
8687;Torres;TSQ;Brazil;BR;Torres
8688;Torres Airstrip;TOH;Vanuatu;VU;Torres
8689;Torsby Airport;TYF;Sweden;SE;Torsby
8690;Tortuquero;TTQ;Costa Rica;CR;Tortuquero
8691;Torwood;TWP;Australia;AU;Torwood
8692;Tosontsengel;TNZ;Mongolia;MN;Tosontsengel
8693;Tottori;TTJ;Japan;JP;Tottori
8694;Touba;TOZ;Ivory Coast;CI;Touba
8695;Tougan;TUQ;Burkina Faso;BF;Tougan
8696;Touggourt;TGR;Algeria;DZ;Touggourt
8697;Touho;TOU;New Caledonia;NC;Touho
8698;Tour Sinai City;ELT;Egypt;EG;Tour Sinai City
8699;Toussus-le-noble;TNF;France;FR;Toussus-le-noble
8700;Township Airport;YKD;Canada;CA;Kincardine
8701;Townsville International;TSV;Australia;AU;Townsville
8702;Toyama;TOY;Japan;JP;Toyama
8703;Tozeur;TOE;Tunisia;TN;Tozeur
8704;Trabzon;TZX;Turkey;TR;Trabzon
8705;Tradewind;TDW;United States;US;Amarillo
8706;Trang;TST;Thailand;TH;Trang
8707;Transco Twr Galleria;JGQ;United States;US;Houston
8708;Trat;TDX;Thailand;TH;Trat
8709;Traverse City;TVC;United States;US;Traverse City
8710;Travis AFB;SUU;United States;US;Fairfield
8711;Treasure Cay;TCB;Bahamas;BS;Treasure Cay
8712;Treinta-y-Tres;TYT;Uruguay;UY;Treinta-y-Tres
8713;Trelew;REL;Argentina;AR;Trelew
8714;Tremonton;TRT;United States;US;Tremonton
8715;Tremuson;SBK;France;FR;St Brieuc
8716;Trenton;YTR;Canada;CA;Trenton
8717;Trenton Rail STN;ZTN;United States;US;Philadelphia
8718;Trenton-Mercer;TTN;United States;US;Philadelphia
8719;Tres Arroyos;OYO;Argentina;AR;Tres Arroyos
8720;Tres Esquinas;TQS;Colombia;CO;Tres Esquinas
8721;Tresco;TSO;United Kingdom;GB;Isles Of Scilly
8722;Treviso;TSF;Italy;IT;Treviso
8723;Tri City;MBS;United States;US;Saginaw
8724;Tri County;LNR;United States;US;Lone Rock
8725;Tri-Cities;PSC;United States;US;Pasco
8726;Tri-Cities Regional;TRI;United States;US;Johnson City
8727;Tri-City;PPF;United States;US;Parsons
8728;Tri-City;SBT;United States;US;San Bernardino
8729;Tri-State Steuben Cty;ANQ;United States;US;Angola
8730;Tri-State/Milton;HTS;United States;US;Huntington
8731;Tribhuvan;KTM;Nepal;NP;Kathmandu
8732;Trinidad;TDD;Bolivia;BO;Trinidad
8733;Trinidad;TDA;Colombia;CO;Trinidad
8734;Trinidad;TND;Cuba;CU;Trinidad
8735;Trinidad;POS;Trinidad and Tobago;TT;Trinidad
8736;Triple Island;YTI;Canada;CA;Triple Island
8737;Trois-Rivieres;YRQ;Canada;CA;Trois-Rivieres
8738;Trollhattan;THN;Sweden;SE;Trollhattan
8739;Trombetas;TMT;Brazil;BR;Trombetas
8740;Tromso/langnes;TOS;Norway;NO;Tromso
8741;Trona;TRH;United States;US;Trona
8742;Troutdale;TTD;United States;US;Troutdale
8743;Truckee;TKF;United States;US;Truckee
8744;Trujillo;TRU;Peru;PE;Trujillo
8745;Truk;TKK;Micronesia;FM;Truk
8746;Trunojoyo;SUP;Indonesia;ID;Sumenep
8747;Tsabong;TBY;Botswana;BW;Tsabong
8748;Tsaratanana;TTS;Madagascar;MG;Tsaratanana
8749;Tsetserleg;TSZ;Mongolia;MN;Tsetserleg
8750;Tsewi;TSW;Papua New Guinea;PG;Tsewi
8751;Tshikapa;TSH;;CD;Tshikapa
8752;Tshipise;TSD;South Africa;ZA;Tshipise
8753;Tsili Tsili;TSI;Papua New Guinea;PG;Tsili Tsili
8754;Tsiroanomandidy;WTS;Madagascar;MG;Tsiroanomandidy
8755;Tsumeb;TSB;Namibia;NA;Tsumeb
8756;Tsushima;TSJ;Japan;JP;Tsushima
8757;Tuba City;TBC;United States;US;Tuba City
8758;Tubala;TUW;Panama;PA;Tubala
8759;Tubuai;TUB;French Polynesia;PF;Tubuai
8760;Tucuma;TUZ;Brazil;BR;Tucuma
8761;Tucumcari;TCC;United States;US;Tucumcari
8762;Tucupita;TUV;Venezuela;VE;Tucupita
8763;Tucurui;TUR;Brazil;BR;Tucurui
8764;Tufi;TFI;Papua New Guinea;PG;Tufi
8765;Tuguegarao;TUG;Philippines;PH;Tuguegarao
8766;Tuktoyaktuk;YUB;Canada;CA;Tuktoyaktuk
8767;Tula;TYA;Russian Federation;RU;Tula
8768;Tulagi Island;TLG;Solomon Islands;SB;Tulagi Island
8769;Tulare;TLR;United States;US;Tulare
8770;Tulcan;TUA;Ecuador;EC;Tulcan
8771;Tulcea;TCE;Romania;RO;Tulcea
8772;Tulear;TLE;Madagascar;MG;Tulear
8773;Tulita;ZFN;Canada;CA;Tulita/Fort Norman
8774;Tullamarine;MEL;Australia;AU;Melbourne
8775;Tulugak;YTK;Canada;CA;Tulugak
8776;Tuluksak;TLT;United States;US;Tuluksak
8777;Tulum;TUY;Mexico;MX;Tulum
8778;Tum;TUJ;Ethiopia;ET;Tum
8779;Tumbang Samba;TBM;Indonesia;ID;Tumbang Samba
8780;Tumbes;TBP;Peru;PE;Tumbes
8781;Tumbler Ridge;TUX;Canada;CA;Tumbler Ridge
8782;Tumeremo;TMO;Venezuela;VE;Tumeremo
8783;Tumling Tar;TMI;Nepal;NP;Tumling Tar
8784;Tumolbil;TLP;Papua New Guinea;PG;Tumolbil
8785;Tumut;TUM;Australia;AU;Tumut
8786;Tunggul Wulung;CXP;Indonesia;ID;Cilacap
8787;Tungsten;TNS;Canada;CA;Tungsten
8788;Tuntutuliak;WTL;United States;US;Tuntutuliak
8789;Tununak;TNK;United States;US;Tununak
8790;Tunxi;TXN;China;CN;Tunxi
8791;Tupai;TPX;French Polynesia;PF;Tupai
8792;Tupile;TUE;Panama;PA;Tupile
8793;Turaif;TUI;Saudi Arabia;SA;Turaif
8794;Turany;BRQ;Czechoslovakia-former;CS;Brno
8795;Turbat;TUK;Pakistan;PK;Turbat
8796;Tureira;ZTA;French Polynesia;PF;Tureira
8797;Turkey Creek;TKY;Australia;AU;Turkey Creek
8798;Turkmanbashi;KRW;Turkmenistan;TM;Turkmenbashi
8799;Turkmenabad;CRZ;Turkmenistan;TM;Turkmenabad
8800;Turku;TKU;Finland;FI;Turku
8801;Turnhouse;EDI;United Kingdom;GB;Edinburgh
8802;Turtle Island;TTL;Fiji;FJ;Turtle Island
8803;Tuticorin;TCR;India;IN;Tuticorin
8804;Tuy Hoa;TBB;Viet Nam;VN;Tuy Hoa
8805;Tuzla International;TZL;Bosnia and Herzegovina;BA;Tuzla
8806;Twente;ENS;Netherlands;NL;Enschede
8807;Twentynine Palms;TNP;United States;US;Twentynine Palms
8808;Twin Hills;TWA;United States;US;Twin Hills
8809;Two Harbors;TWH;United States;US;Catalina Island
8810;Tynda;TYD;Russian Federation;RU;Tynda
8811;Tyndall AFB;PAM;United States;US;Panama City
8812;Tyonek;TYE;United States;US;Tyonek
8813;Tyumen;TJM;Russian Federation;RU;Tyumen
8814;Ua Huka;UAH;French Polynesia;PF;Ua Huka
8815;Ua Pou;UAP;French Polynesia;PF;Ua Pou
8816;Uaxactun;UAX;Guatemala;GT;Uaxactun
8817;Ubari;QUB;Libya;LY;Ubari
8818;Ubatuba;UBT;Brazil;BR;Ubatuba
8819;Ube;UBJ;Japan;JP;Ube
8820;Uberaba;UBA;Brazil;BR;Uberaba
8821;Ubrub;UBR;Indonesia;ID;Ubrub
8822;Udomxay;UDO;Laos;LA;Udomxay
8823;Udon Thani;UTH;Thailand;TH;Udon Thani
8824;Udorn;BAO;Thailand;TH;Ban Mak Khaen
8825;Ufa;UFA;Russian Federation;RU;Ufa
8826;Uganik;UGI;United States;US;Uganik
8827;Ugashik;UGS;United States;US;Ugashik
8828;Ugashik Bay;UGB;United States;US;Pilot Point
8829;Uige;UGO;Angola;AO;Uige
8830;Ujae Island;UJE;Marshall Islands;MH;Ujae Island
8831;Ukhta;UCT;Russian Federation;RU;Ukhta
8832;Ukiah;UKI;United States;US;Ukiah
8833;Ukunda;UKA;Kenya;KE;Ukunda
8834;Ulaangom;ULO;Mongolia;MN;Ulaangom
8835;Ulan-ude, Mukhino;UUD;Russian Federation;RU;Ulan-ude
8836;Ulanhot;HLH;China;CN;Ulanhot
8837;Ulawa Airport;RNA;Solomon Islands;SB;Arona
8838;Ulei;ULB;Vanuatu;VU;Ulei
8839;Ulemiste;TLL;Estonia;EE;Tallinn
8840;Ulgit;ULG;Mongolia;MN;Ulgit
8841;Uliastai;ULZ;Mongolia;MN;Uliastai
8842;Ulithi;ULI;Micronesia;FM;Ulithi
8843;Ulsan;USN;Korea-South;KR;Ulsan
8844;Ulundi;ULD;South Africa;ZA;Ulundi
8845;Ulusaba;ULX;South Africa;ZA;Ulusaba
8846;Ulyanovsk;ULY;Russian Federation;RU;Ulyanovsk
8847;Umba;UMC;Papua New Guinea;PG;Umba
8848;Umea;UME;Sweden;SE;Umea
8849;Umiat;UMT;United States;US;Umiat
8850;Umiujaq;YUD;Canada;CA;Umiujaq
8851;Umnak;UNS;United States;US;Umnak Island
8852;Umnugobitour;UGT;Mongolia;MN;Umnugobitour
8853;Umtata;UTT;South Africa;ZA;Umtata
8854;Una;UNA;Brazil;BR;Una
8855;Unalakleet;UNK;United States;US;Unalakleet
8856;Unayzah;UZH;Saudi Arabia;SA;Unayzah
8857;Undarra;UDA;Australia;AU;Undarra
8858;Underkhaan;UNR;Mongolia;MN;Underkhaan
8859;Unguia;UNC;Colombia;CO;Unguia
8860;Union Island;UNI;Saint Vincent and the Grenadines;VC;Union Island
8861;Union Station H/P;JLX;United States;US;Los Angeles
8862;Universal City H/P;JUC;United States;US;Los Angeles
8863;University Of Illinois Willard;CMI;United States;US;Champaign
8864;University Park;SCE;United States;US;State College
8865;University-Oxford;UOX;United States;US;Oxford
8866;Upala;UPL;Costa Rica;CR;Upala
8867;Upavon;UPV;United Kingdom;GB;Upavon
8868;Upiara;UPR;Papua New Guinea;PG;Upiara
8869;Upington;UTN;South Africa;ZA;Upington
8870;Upolu Point;UPP;United States;US;Upolu Point
8871;Upper Bucks;UKT;United States;US;Quakertown
8872;Uraj;URJ;Russian Federation;RU;Uraj
8873;Uralsk;URA;Kazakhstan;KZ;Uralsk
8874;Uranium City;YBE;Canada;CA;Uranium City
8875;Urgench;UGC;Uzbekistan;UZ;Urgench
8876;Urgoon;URN;Afghanistan;AF;Urgoon
8877;Uribe;URI;Colombia;CO;Uribe
8878;Uriman;URM;Venezuela;VE;Uriman
8879;Urmieh;OMH;Iran;IR;Urmieh
8880;Uroubi;URU;Papua New Guinea;PG;Uroubi
8881;Urrao;URR;Colombia;CO;Urrao
8882;Uruapan;UPN;Mexico;MX;Uruapan
8883;Urumqi;URC;China;CN;Urumqi
8884;Uruzgan;URZ;Afghanistan;AF;Uruzgan
8885;US Army Heliport;JLH;United States;US;Arlington Heights
8886;USAF Academy;AFF;United States;US;Colorado Springs
8887;USAF Heliport;WWS;United States;US;Wildwood
8888;Usak;USQ;Turkey;TR;Usak
8889;Uscg Shore St;NRV;Guam;GU;Guam
8890;Useless Loop;USL;Australia;AU;Useless Loop
8891;Usiminas;IPN;Brazil;BR;Ipatinga
8892;Usino;USO;Papua New Guinea;PG;Usino
8893;Usinsk;USK;Russian Federation;RU;Usinsk
8894;USN Heliport;NDV;United States;US;Anacostia
8895;Ust-Ilimsk;UIK;Russian Federation;RU;Ust-Ilimsk
8896;Ust-kamenogorsk;UKK;Kazakhstan;KZ;Ust-kamenogorsk
8897;Ust-Kut;UKX;Russian Federation;RU;Ust-Kut
8898;Ustaoset Railway;XUX;Norway;NO;Ustaoset
8899;Ustupo;UTU;Panama;PA;Ustupo
8900;Utapao;UTP;Thailand;TH;Utapao
8901;Utica NNY Rail;ZUA;United States;US;Utica
8902;Utila;UII;Honduras;HN;Utila
8903;Utirik Island;UTK;Marshall Islands;MH;Utirik Island
8904;Uttaradit;UTR;Thailand;TH;Uttaradit
8905;Utti;UTI;Finland;FI;Kouvola
8906;Uummannaq;UMD;Greenland;GL;Uummannaq
8907;Uvol;UVO;Papua New Guinea;PG;Uvol
8908;Uzein;PUF;France;FR;Pau
8909;Uzhgorod;UDJ;Ukraine;UA;Uzhgorod
8910;V.C. Bird Intl;ANU;Antigua and Barbuda;AG;Antigua
8911;Vaasa;VAA;Finland;FI;Vaasa
8912;Vadodara;BDQ;India;IN;Vadodara
8913;Vadso;VDS;Norway;NO;Vadso
8914;Vaernes;TRD;Norway;NO;Trondheim
8915;Vagar;FAE;Faroe Islands;FO;Faroe Islands
8916;Vahitahi;VHZ;French Polynesia;PF;Vahitahi
8917;Vail Van Service;QBF;United States;US;Vail/Eagle
8918;Val De Cans;BEL;Brazil;BR;Belem
8919;Valan;HVG;Norway;NO;Honningsvag
8920;Valcartier;YOY;Canada;CA;Valcartier
8921;Valcheta;VCF;Argentina;AR;Valcheta
8922;Valdres;VDB;Norway;NO;Fagernes
8923;Valenca;VAL;Brazil;BR;Valenca
8924;Valencia;VLC;Spain;ES;Valencia
8925;Valencia;VLN;Venezuela;VE;Valencia
8926;Valerio Catullo;VRN;Italy;IT;Verona
8927;Valesdir;VLS;Vanuatu;VU;Valesdir
8928;Valkenburg;LID;Netherlands;NL;Leiden
8929;Valladolid;VLL;Spain;ES;Valladolid
8930;Valle De Pascua;VDP;Venezuela;VE;Valle De Pascua
8931;Valle Del Conlara;RLO;Argentina;AR;Merlo
8932;Valledupar;VUP;Colombia;CO;Valledupar
8933;Vallegrande;VAH;Bolivia;BO;Vallegrande
8934;Vallenar;VLR;Chile;CL;Vallenar
8935;Valley International;HRL;United States;US;Harlingen
8936;Valparaiso;VAP;Chile;CL;Valparaiso
8937;Vals-Lanas;OBS;France;FR;Aubenas
8938;Van;VAN;Turkey;TR;Van
8939;Van De Graaf;TCL;United States;US;Tuscaloosa
8940;Van Nuys;VNY;United States;US;Los Angeles
8941;Van Service;QKB;United States;US;Breckenridge
8942;Van Service;QCE;United States;US;Copper Mountain
8943;Van Service;QKS;United States;US;Keystone
8944;Van Service;QWP;United States;US;Winter Park
8945;Vance AFB;END;United States;US;Enid
8946;Vancouver Intl;YVR;Canada;CA;Vancouver
8947;Vancouver Rail Stn.;XEA;Canada;CA;Vancouver
8948;Vandalia;VLA;United States;US;Vandalia
8949;Vandenberg AFB;VBG;United States;US;Lompoc
8950;Vangaindrano;VND;Madagascar;MG;Vangaindrano
8951;VanGalder Bus Termina;ZRK;United States;US;Rockford
8952;Vangrieng;VGG;Laos;LA;Vangrieng
8953;Vanimo;VAI;Papua New Guinea;PG;Vanimo
8954;Vanrook;VNR;Australia;AU;Vanrook
8955;Vanuabalavu;VBV;Fiji;FJ;Vanuabalavu
8956;Varanasi;VNS;India;IN;Varanasi
8957;Vardoe;VAW;Norway;NO;Vardoe
8958;Vare Maria;GDO;Venezuela;VE;Guasdualito
8959;Variguies;EJA;Colombia;CO;Barrancabermeja
8960;Varkaus;VRK;Finland;FI;Varkaus
8961;Varna;VAR;Bulgaria;BG;Varna
8962;Varrelbusch;VAC;Germany;DE;Varrelbusch
8963;Vasteras/Hasslo;VST;Sweden;SE;Stockholm
8964;Vastervik;VVK;Sweden;SE;Vastervik
8965;Vatomandry;VAT;Madagascar;MG;Vatomandry
8966;Vatry Airport;XCR;France;FR;Chalons Sur Marne
8967;Vatukoula;VAU;Fiji;FJ;Vatukoula
8968;Vatulele;VTF;Fiji;FJ;Vatulele
8969;Vaxjo;VXO;Sweden;SE;Vaxjo
8970;Vejle;VEJ;Denmark;DK;Vejle
8971;Velazco Astete;CUZ;Peru;PE;Cuzco
8972;Velikij Ustyug;VUS;Russian Federation;RU;Velikij Ustyug
8973;Velikiye Luki;VLU;Russian Federation;RU;Velikiye Luki
8974;Venetie;VEE;United States;US;Venetie
8975;Venice;VNC;United States;US;Venice
8976;Vennesla Railway;XXE;Norway;NO;Vennesla
8977;Ventura;OXR;United States;US;Ventura
8978;Verdal Railway;XXG;Norway;NO;Verdal
8979;Vermilion;YVG;Canada;CA;Vermilion
8980;Vermilion County;DNV;United States;US;Danville
8981;Vernal;VEL;United States;US;Vernal
8982;Vernon;YVE;Canada;CA;Vernon
8983;Versailles;VRS;United States;US;Versailles
8984;Vestmannaeyjar;VEY;Iceland;IS;Vestmannaeyjar
8985;Vic. Resevour Kandy;KDW;Sri Lanka;LK;Kandy
8986;Vicenza;VIC;Italy;IT;Vicenza
8987;Vichadero;VCH;Uruguay;UY;Vichadero
8988;Vicksburg;VKS;United States;US;Vicksburg
8989;Victoria;ZIC;Chile;CL;Victoria
8990;Victoria;VTA;Honduras;HN;Victoria
8991;Victoria Falls;VFA;Zimbabwe;ZW;Victoria Falls
8992;Victoria Inner Harbor;YWH;Canada;CA;Victoria
8993;Victoria International;YYJ;Canada;CA;Victoria
8994;Victoria Island;QVL;Nigeria;NG;Victoria Island
8995;Victoria Railway Stn.;ZEP;United Kingdom;GB;London
8996;Victoria River Downs;VCD;Australia;AU;Victoria River Downs
8997;Vidin;VID;Bulgaria;BG;Vidin
8998;Viedma;VDM;Argentina;AR;Viedma
8999;Viengxay;VNG;Laos;LA;Viengxay
9000;Vienna;VIA;Brazil;BR;Videira
9001;Vienna Danubepier Hov;VDD;Austria;AT;Vienna
9002;Vieques;VQS;Puerto Rico;PR;Vieques
9003;Vieste;VIF;Italy;IT;Vieste
9004;Vieux Port;QYW;France;FR;Cannes
9005;View Cove;VCB;United States;US;View Cove
9006;Vigie;SLU;Saint Lucia;LC;St Lucia
9007;Vigo;VGO;Spain;ES;Vigo
9008;Vigra;AES;Norway;NO;Aalesund
9009;Vijayawada;VGA;India;IN;Vijayawada
9010;Vila Do Maio;MMO;Cape Verde;CV;Maio
9011;Vila Do Porto;SMA;Portugal;PT;Santa Maria
9012;Vila Real;VRL;Portugal;PT;Vila Real
9013;Vilanculos;VNX;Mozambique;MZ;Vilanculos
9014;Vilhelmina;VHM;Sweden;SE;Vilhelmina
9015;Vilhena;BVH;Brazil;BR;Vilhena
9016;Villa Constitucion;VIB;Mexico;MX;Villa Constitucion
9017;Villa Coublay;VIY;France;FR;Paris
9018;Villa Dolores;VDR;Argentina;AR;Villa Dolores
9019;Villa Gesell;VLG;Argentina;AR;Villa Gesell
9020;Villa Mercedes;VME;Argentina;AR;Villa Mercedes
9021;Villagarzon;VGZ;Colombia;CO;Villagarzon
9022;Village SPB;KWP;United States;US;West Point
9023;Villamontes;VLM;Bolivia;BO;Villamontes
9024;Vilnius;VNO;Lithuania;LT;Vilnius
9025;Vina del Mar;KNA;Chile;CL;Vina del Mar
9026;Vincent Fayks;OEM;Suriname;SR;Paloemeu
9027;Vinh City;VII;Viet Nam;VN;Vinh City
9028;Vinh Long;XVL;Viet Nam;VN;Vinh Long
9029;Vinnica;VIN;Ukraine;UA;Vinnica
9030;Viqueque;VIQ;Indonesia;ID;Viqueque
9031;Virac;VRC;Philippines;PH;Virac
9032;Viracopos;VCP;Brazil;BR;Sao Paulo
9033;Virgil I Grissom Muni;BFR;United States;US;Bedford
9034;Virgin Gorda;VIJ;Virgin Islands-British;VG;Virgin Gorda
9035;Virginia;VIR;South Africa;ZA;Durban
9036;Virginia Highlands;VJI;United States;US;Abingdon
9037;Virginia Tech;BCB;United States;US;Blacksburg
9038;Viru Harbour Airstrip;VIU;Solomon Islands;SB;Viru
9039;Viru Viru Intl;VVI;Bolivia;BO;Assuncion
9040;Visalia;VIS;United States;US;Visalia
9041;Visby;VBY;Sweden;SE;Visby
9042;Viseu;VSE;Portugal;PT;Viseu
9043;Vishakhapatnam;VTZ;India;IN;Vishakhapatnam
9044;Vitebsk;VTB;Belarus;BY;Vitebsk
9045;Vitoria Da Conquista;VDC;Brazil;BR;Vitoria Da Conquista
9046;Vitoria.;VIT;Spain;ES;Vitoria.
9047;Vittel;VTL;France;FR;Vittel
9048;Vivigani;VIV;Papua New Guinea;PG;Vivigani
9049;Vladikavkaz;OGZ;Russian Federation;RU;Vladikavkaz
9050;Vladivostok;VVO;Russian Federation;RU;Vladivostok
9051;Vnukovo;VKO;Russian Federation;RU;Moscow
9052;Vohemar;VOH;Madagascar;MG;Vohemar
9053;Voinjama;VOI;Liberia;LR;Voinjama
9054;Vojens;SKS;Denmark;DK;Vojens
9055;Volgodonsk;VLK;Russian Federation;RU;Volgodonsk
9056;Volgograd;VOG;Russian Federation;RU;Volgograd
9057;Volk Field;VOK;United States;US;Camp Douglas
9058;Volkel;UDE;Netherlands;NL;Uden
9059;Vologda;VGD;Russian Federation;RU;Vologda
9060;Vopnafjordur;VPN;Iceland;IS;Vopnafjordur
9061;Vor;OTO;United States;US;Otto
9062;Vorkuta;VKT;Russian Federation;RU;Vorkuta
9063;Voronezh;VOZ;Russian Federation;RU;Voronezh
9064;Vostochny;TAS;Uzbekistan;UZ;Tashkent
9065;Votuporanga;VOT;Brazil;BR;Votuporanga
9066;Vredendal;VRE;South Africa;ZA;Vredendal
9067;Vryburg;VRU;South Africa;ZA;Vryburg
9068;Vryheid;VYD;South Africa;ZA;Vryheid
9069;Vung Tau;VTG;Viet Nam;VN;Vung Tau
9070;W T Piper Memorial;LHV;United States;US;Lock Haven
9071;W.A. Mozart;SZG;Austria;AT;Salzburg
9072;Wabag;WAB;Papua New Guinea;PG;Wabag
9073;Wabo;WAO;Papua New Guinea;PG;Wabo
9074;Wabush;YWK;Canada;CA;Wabush
9075;Waca;WAC;Ethiopia;ET;Waca
9076;Waco Kungo;CEO;Angola;AO;Waco Kungo
9077;Wad Medani;DNI;Sudan;SD;Wad Medani
9078;Wadi Ad Dawasir;WAE;Saudi Arabia;SA;Wadi Ad Dawasir
9079;Wadi Ain;WDA;Yemen;YE;Wadi Ain
9080;Wadi Halfa;WHF;Sudan;SD;Wadi Halfa
9081;Wagau;WGU;Papua New Guinea;PG;Wagau
9082;Wageningen;AGI;Suriname;SR;Wageningen
9083;Wagethe;WET;Indonesia;ID;Wagethe
9084;Wagny;WGY;Gabon;GA;Wagny
9085;Wahai;WBA;Australia;AU;Wahai
9086;Wahpeton;WAH;United States;US;Wahpeton
9087;Waikoloa Airport;WKL;United States;US;Waikoloa
9088;Waingapu;WGP;Indonesia;ID;Waingapu
9089;Wainwright;AIN;United States;US;Wainwright
9090;Waioti;MOF;Indonesia;ID;Maumere
9091;Wairoa;WIR;New Zealand-Aotearoa;NZ;Wairoa
9092;Waitangi;WGN;New Zealand-Aotearoa;NZ;Waitangi
9093;Wajir;WJR;Kenya;KE;Wajir
9094;Wakaya Island;KAY;Fiji;FJ;Wakaya Island
9095;Wake Island;AWK;US Minor Outlying Islands;UM;Wake Island
9096;Wakunai;WKN;Papua New Guinea;PG;Wakunai
9097;Walaha;WLH;Vanuatu;VU;Walaha
9098;Walcha;WLC;Australia;AU;Walcha
9099;Waldron Island;WDN;United States;US;Waldron Island
9100;Wales;WAA;United States;US;Wales
9101;Walgett;WGE;Australia;AU;Walgett
9102;Walker Field;GJT;United States;US;Grand Junction
9103;Walla Walla;ALW;United States;US;Walla Walla
9104;Wallal;WLA;Australia;AU;Wallal
9105;Wallblake;AXA;Anguilla;AI;Anguilla
9106;Wallis Island;WLS;Wallis and Futuna Islands;WF;Wallis Island
9107;Wallmuhle;RBM;Germany;DE;Straubing
9108;Wallops Flight Center;WAL;United States;US;Chincoteague
9109;Walney Island;BWF;United Kingdom;GB;Barrow-In-Furness
9110;Walnut Ridge;ARG;United States;US;Walnut Ridge
9111;Walt Disney World;DWS;United States;US;Orlando
9112;Waltham;WLM;United States;US;Waltham
9113;Wamena;WMX;Indonesia;ID;Wamena
9114;Wana;WAF;Pakistan;PK;Wana
9115;Wanaka;WKA;New Zealand-Aotearoa;NZ;Wanaka
9116;Wanganui;WAG;New Zealand-Aotearoa;NZ;Wanganui
9117;Wangaratta;WGT;Australia;AU;Wangaratta
9118;Wanigela;AGL;Papua New Guinea;PG;Wanigela
9119;Wantoat;WTT;Papua New Guinea;PG;Wantoat
9120;Wanuma;WNU;Papua New Guinea;PG;Wanuma
9121;Wanxian;WXN;China;CN;Wanxian
9122;Wapenamanda;WBM;Papua New Guinea;PG;Wapenamanda
9123;Wapolu;WBC;Papua New Guinea;PG;Wapolu
9124;Warangal;WGC;India;IN;Warangal
9125;Warder;WRA;Ethiopia;ET;Warder
9126;Ware;UWA;United States;US;Ware
9127;Ware County;AYS;United States;US;Waycross
9128;Waris;WAR;Indonesia;ID;Waris
9129;Warm Spring Bay SPB;BNF;United States;US;Baranof
9130;Warner Cntr Bus. Plaza;JWC;United States;US;Los Angeles
9131;Warraber Island;SYU;Australia;AU;Sue Island
9132;Warracknabeal;WKB;Australia;AU;Warracknabeal
9133;Warrawagine;WRW;Australia;AU;Warrawagine
9134;Warren AFB;FEW;United States;US;Cheyenne
9135;Warren County;BWG;United States;US;Bowling Green
9136;Warren County;GFL;United States;US;Glens Falls
9137;Warren County;RNC;United States;US;Mcminnville
9138;Warren Field;OCW;United States;US;Washington
9139;Warri;QRW;Nigeria;NG;Warri
9140;Warrnambool;WMB;Australia;AU;Warrnambool
9141;Warroad;RRT;United States;US;Warroad
9142;Warwick;WAZ;Australia;AU;Warwick
9143;Wash. County Regional;HGR;United States;US;Hagerstown
9144;Washabo;WSO;Suriname;SR;Washabo
9145;Washington Co;AKO;United States;US;Akron
9146;Washington Dulles Intl;IAD;United States;US;Dulles, DC
9147;Wasilla;WWA;United States;US;Wasilla
9148;Wasior;WSR;Indonesia;ID;Wasior
9149;Waskaganish;YKQ;Canada;CA;Waskaganish
9150;Waspam;WSP;Nicaragua;NI;Waspam
9151;Wasu;WSU;Papua New Guinea;PG;Wasu
9152;Wasua;WSA;Papua New Guinea;PG;Wasua
9153;Wasum;WUM;Papua New Guinea;PG;Wasum
9154;Waterbury-Oxford;OXC;United States;US;Oxford
9155;Waterfall SPB;KWF;United States;US;Waterfall
9156;Waterford;WAT;Ireland;IE;Waterford
9157;Waterfront SPB;WFB;United States;US;Ketchikan
9158;Waterkloof-FAWK;WKF;South Africa;ZA;Waterkloof
9159;Waterloo;WLO;Australia;AU;Waterloo
9160;Waterloo;ALO;United States;US;Waterloo
9161;Waterport;ORS;Australia;AU;Orpheus Island Resort
9162;Watertown;ART;United States;US;Watertown
9163;Watertown;ATY;United States;US;Watertown
9164;Watson Lake;YQH;Canada;CA;Watson Lake
9165;Watsonville;WVI;United States;US;Watsonville
9166;Wattay;VTE;Laos;LA;Vientiane
9167;Wau;WUG;Papua New Guinea;PG;Wau
9168;Wau;WUU;Sudan;SD;Wau
